event_id,original_event_id,source,country,state_or_province,latitude,longitude,event_date,sample_type,is_landslide,trigger,fatalities,original_source_fields
GLC-REAL-7660,7660,NASA_GLC,India,Nagaland,25.6237,94.1136,2015-08-12,observed_landslide,1,Unknown,0,"{'location_description': 'Phesama village', 'source_name': 'Nagaland Post', 'source_link': 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA4NDc2Mg%3D%3D'}"
GLC-REAL-7389,7389,NASA_GLC,India,Manipur,24.4072,94.0644,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'between Bongyang and Lokchao along the Imphal-Moreh highway', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=1..020815.aug15'}"
GLC-REAL-2437,2437,NASA_GLC,India,Mizoram,23.7527,92.694,2010-09-16,observed_landslide,1,Unknown,0,"{'location_description': 'Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur', 'source_name': 'mizoramexpress.com', 'source_link': 'http://mizoramexpress.com/index.php/2010/09/landslide-hits-aizawl-1-house-destroyed/'}"
GLC-REAL-731,731,NASA_GLC,India,Nagaland,26.138,94.25,2008-08-19,observed_landslide,1,Unknown,0,"{'location_description': 'Akuk village, Wokha District, Nagaland', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/1984.html'}"
GLC-REAL-7371,7371,NASA_GLC,India,Manipur,23.9939,94.0573,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'near S Lamphei Lamkhai and Sehlon village', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=21..020815.aug15'}"
GLC-REAL-7923,7923,NASA_GLC,India,Assam,26.49349,91.72138,2015-09-01,observed_landslide,1,Unknown,0,"{'location_description': 'Amingaon', 'source_name': 'The New Indian Express', 'source_link': 'http://www.newindianexpress.com/nation/Woman-Child-Killed-in-Assam-Landslide/2015/09/01/article3005012.ece'}"
GLC-REAL-760,760,NASA_GLC,India,Nagaland,25.67,94.1066,2008-08-29,observed_landslide,1,Unknown,0,"{'location_description': 'Kohima, Nagaland', 'source_name': 'kanglaonline', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=43189&typeid=1'}"
GLC-REAL-2182,2182,NASA_GLC,India,Manipur,24.9356,93.8443,2010-07-31,observed_landslide,1,Unknown,0,"{'location_description': 'Dimapur-Imphal highway (NH 39) near Manipur', 'source_name': 'youtube', 'source_link': 'http://www.youtube.com/watch?v=jHTtW2WaJGw'}"
GLC-REAL-1954,1954,NASA_GLC,India,Manipur,24.7543,93.5039,2010-06-07,observed_landslide,1,Unknown,0,"{'location_description': 'Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=3..100610.jun10'}"
GLC-REAL-6963,6963,NASA_GLC,India,Mizoram,23.7131,92.7362,2015-06-19,observed_landslide,1,Unknown,0,"{'location_description': 'Muanna locality, Mizoram', 'source_name': 'The Statesmen', 'source_link': 'http://www.thestatesman.com/news/northeast/27-graves-damaged-in-mizoram-landslide/70263.html'}"
GLC-REAL-5336,5336,NASA_GLC,India,Nagaland,26.3897,94.9439,2013-08-16,observed_landslide,1,Unknown,0,"{'location_description': 'Tobu, Nagaland', 'source_name': 'www.morungexpress.com', 'source_link': 'http://www.morungexpress.com/local/103875.html'}"
GLC-REAL-7590,7590,NASA_GLC,India,Meghalaya,25.1416,92.3807,2015-08-19,observed_landslide,1,Unknown,0,"{'location_description': 'Tongseng', 'source_name': 'International Business Times', 'source_link': 'http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439'}"
GLC-REAL-1222,1222,NASA_GLC,India,Mizoram,23.73479,92.72124,2009-10-05,observed_landslide,1,Unknown,0,"{'location_description': 'Chhinga Veng, Aizawl', 'source_name': 'ptinews', 'source_link': 'http://www.ptinews.com/news/316483_Three-killed--ten-injured-in-Mizoram-landslide'}"
GLC-REAL-8222,8222,NASA_GLC,India,Assam,26.1961,91.7825,2016-06-22,observed_landslide,1,Unknown,0,"{'location_description': 'Piyali Phukan Nagar, Guwahati, India', 'source_name': 'NYOOOZ', 'source_link': 'http://www.nyoooz.com/guwahati/515423/woman-killed-in-wall-collapse-after-landslide-in-guwahati'}"
GLC-REAL-7706,7706,NASA_GLC,India,Meghalaya,25.0728,92.3636,2015-08-19,observed_landslide,1,Unknown,0,"{'location_description': 'National Highway at Kuliang', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/14622'}"
GLC-REAL-8224,8224,NASA_GLC,India,Mizoram,23.7313,92.7187,2015-09-14,observed_landslide,1,Unknown,0,"{'location_description': 'Aizawl, Mizoram, India', 'source_name': 'The Northeast Today', 'source_link': 'http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/'}"
GLC-REAL-4241,4241,NASA_GLC,India,Manipur,25.1604,93.6795,2012-03-04,observed_landslide,1,Unknown,0,"{'location_description': 'Tamei constituency in Tamenlong district', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-03-04/guwahati/31120923_1_booths-repoll-polling-stations'}"
GLC-REAL-1930,1930,NASA_GLC,India,Arunachal Pradesh,28.4298,95.8776,2010-05-31,observed_landslide,1,Unknown,0,"{'location_description': 'Anini-Roing road,  Dibang Valley,  Arunachal Pradesh ', 'source_name': 'indianexpress', 'source_link': 'http://www.indianexpress.com/news/N-E-border-dist-cut-off-by-landslides--runs-out-of-supplies/627610'}"
GLC-REAL-9334,9334,NASA_GLC,India,Assam,24.5204,92.7264,2016-05-18,observed_landslide,1,Unknown,0,"{'location_description': 'Bilaipur, Hailakandi district, Assam, India', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/'}"
GLC-REAL-8237,8237,NASA_GLC,India,Arunachal Pradesh,27.0136,92.6351,2016-07-01,observed_landslide,1,Unknown,0,"{'location_description': 'Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India', 'source_name': 'The Hindu', 'source_link': 'http://www.thehindu.com/news/national/many-killed-in-arunachal-landslip/article8798739.ece'}"
GLC-REAL-585,585,NASA_GLC,India,Arunachal Pradesh,27.0998,93.6287,2008-06-14,observed_landslide,1,Unknown,0,"{'location_description': 'Itanagar-Naharlagun, Arunachal Pradesh', 'source_name': 'ukpress.google', 'source_link': 'http://ukpress.google.com/article/ALeqM5iM8gWKcS4OLf66hwzNMnaybAaZYA'}"
GLC-REAL-4859,4859,NASA_GLC,India,Assam,26.1771,91.7599,2013-05-11,observed_landslide,1,Unknown,0,"{'location_description': 'Sarania Hills, North Guwahati, Guwahati, Assam,', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road'}"
GLC-REAL-4436,4436,NASA_GLC,India,Arunachal Pradesh,26.9986,95.4993,2012-06-25,observed_landslide,1,Unknown,0,"{'location_description': 'Khonsa, Arunachal Pradesh', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2012-07-04/guwahati/32536229_1_massive-landslides-landslide-hit-road-blockade'}"
GLC-REAL-3916,3916,NASA_GLC,India,Assam,25.7713,93.8067,2011-08-13,observed_landslide,1,Unknown,0,"{'location_description': 'Chumukedima, Dimapur', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/frontpage/69382.html'}"
GLC-REAL-5250,5250,NASA_GLC,India,Arunachal Pradesh,27.8837,93.0515,2013-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Polo River At Polosang, Arunachal Pradesh', 'source_name': 'www.thehindubusinessline.com', 'source_link': 'http://www.thehindubusinessline.com/news/states/landslide-blocks-polo-river-in-arunachal-pradesh/article4996075.ece'}"
GLC-REAL-3738,3738,NASA_GLC,India,Manipur,24.8063,93.9482,2011-07-06,observed_landslide,1,Unknown,0,"{'location_description': 'National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=16..070711.jul11'}"
GLC-REAL-2426,2426,NASA_GLC,India,Mizoram,22.7176,92.8416,2010-09-13,observed_landslide,1,Unknown,0,"{'location_description': 'Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram', 'source_name': 'Mizoram Express', 'source_link': 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'}"
GLC-REAL-1084,1084,NASA_GLC,India,Arunachal Pradesh,27.7,92.8,2009-08-12,observed_landslide,1,Unknown,0,"{'location_description': 'Upper Subansiri District, Arunanchal Pradesh', 'source_name': 'timesofindia.indiatimes', 'source_link': 'http://timesofindia.indiatimes.com/news/city/guwahati/Landslides-snap-road-links-in-Arunachal-district/articleshow/4916000.cms'}"
GLC-REAL-7266,7266,NASA_GLC,India,Manipur,25.5098,93.8794,2015-07-22,observed_landslide,1,Unknown,0,"{'location_description': 'Yangkhullen-Tamphung road till Nagaland border', 'source_name': 'The Sangai Express', 'source_link': 'http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts'}"
GLC-REAL-1129,1129,NASA_GLC,India,Manipur,24.8628,94.4182,2009-08-30,observed_landslide,1,Unknown,0,"{'location_description': 'Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=9..070909.sep09'}"
GLC-REAL-2166,2166,NASA_GLC,India,Assam,24.9786,93.5027,2010-07-29,observed_landslide,1,Unknown,0,"{'location_description': 'Highway 53 at Tupul, Tamenglong district', 'source_name': 'gsi.gov', 'source_link': 'http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL'}"
GLC-REAL-213,213,NASA_GLC,India,Assam,25.2946,92.8339,2007-08-26,observed_landslide,1,Unknown,0,"{'location_description': 'Shillong Road at Kuliang in the Jaintia Hills', 'source_name': 'Telegraph India', 'source_link': 'http://www.telegraphindia.com/1070830/asp/northeast/story_8253906.asp'}"
GLC-REAL-4426,4426,NASA_GLC,India,Assam,26.1226,91.7162,2012-06-22,observed_landslide,1,Unknown,0,"{'location_description': 'Lalunggaon near Gorchuk area', 'source_name': 'thesop.org', 'source_link': 'http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html'}"
GLC-REAL-8366,8366,NASA_GLC,India,Meghalaya,25.583,91.893,2015-09-23,observed_landslide,1,Unknown,0,"{'location_description': 'Shillong, Meghalaya, India', 'source_name': 'The Northeast Today', 'source_link': 'http://www.northeasttoday.in/two-women-buried-alive-in-shillong-landslide/'}"
GLC-REAL-1934,1934,NASA_GLC,India,Assam,24.6005,92.3814,2010-06-03,observed_landslide,1,Unknown,0,"{'location_description': 'Rongpur village under Bhairabhnagar panchayat in Karimganj district', 'source_name': 'Telegraph India', 'source_link': 'http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp'}"
GLC-REAL-7655,7655,NASA_GLC,India,Arunachal Pradesh,27.5799,91.8569,2016-04-22,observed_landslide,1,Unknown,0,"{'location_description': 'Tawang, Arunachal Pradesh', 'source_name': 'Zee News', 'source_link': 'http://zeenews.india.com/news/north-east/landslide-in-tawang-area-of-arunachal-pradesh-watch-video_1878690.html'}"
GLC-REAL-9464,9464,NASA_GLC,India,Arunachal Pradesh,27.5754,91.9754,2016-08-05,observed_landslide,1,Unknown,0,"{'location_description': 'Babrang village under Jang circle in Tawang district', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/pti-stories/three-injured-houses-collapse-in-landslide-in-arunachal-116080700399_1.html'}"
GLC-REAL-3912,3912,NASA_GLC,India,Arunachal Pradesh,27.44,92.2833,2011-08-12,observed_landslide,1,Unknown,0,"{'location_description': 'East Kameng district in Arunachal Pradesh bordering China', 'source_name': 'inewsone', 'source_link': 'http://www.inewsone.com/2011/08/12/iaf-airdrops-food-to-marooned-in-arunachal/68478'}"
GLC-REAL-5272,5272,NASA_GLC,India,Nagaland,26.2083,94.5438,2013-08-04,observed_landslide,1,Unknown,0,"{'location_description': 'Longsa, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}"
GLC-REAL-580,580,NASA_GLC,India,Manipur,24.6596,93.9784,2008-06-09,observed_landslide,1,Unknown,0,"{'location_description': 'near Kuloor church, in Manipur along National Highway', 'source_name': 'daijiworld', 'source_link': 'http://www.daijiworld.com/news/news_disp.asp?n_id=47500&n_tit=Mangalore:+Monsoon+Continues+to+Strike;+Landslide,+Houses+Collapse'}"
GLC-REAL-5575,5575,NASA_GLC,India,Nagaland,25.8266,94.1497,2013-10-05,observed_landslide,1,Unknown,0,"{'location_description': 'Chiechama, Nagaland', 'source_name': 'www.business-standard.com', 'source_link': 'http://www.business-standard.com/article/current-affairs/mudslides-block-nh-2-in-nagaland-113100700032_1.html'}"
GLC-REAL-8996,8996,NASA_GLC,India,Assam,26.1768,91.7702,2016-07-14,observed_landslide,1,Unknown,0,"{'location_description': 'Pub Sarania hill, South Sarania, Guwahati, Assam, India', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-news-india/separate-landslides-kill-two-in-assam-2913748/'}"
GLC-REAL-1613,1613,NASA_GLC,India,Arunachal Pradesh,27.8997,93.3497,2010-04-02,observed_landslide,1,Unknown,0,"{'location_description': 'Koloriang, Kuring Kumey district, Arunachal Pradesh', 'source_name': 'english.peopledaily', 'source_link': 'http://english.peopledaily.com.cn/90001/90777/90852/6938742.html'}"
GLC-REAL-4857,4857,NASA_GLC,India,Mizoram,23.7281,92.7175,2013-05-11,observed_landslide,1,Unknown,0,"{'location_description': 'Laipuitland , Aizawl, Mizoram', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203177_1_young-mizo-association-aizawl-rescue-work'}"
GLC-REAL-6945,6945,NASA_GLC,India,Manipur,25.16,93.686,2015-06-19,observed_landslide,1,Unknown,0,"{'location_description': 'amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District', 'source_name': 'E-Pao', 'source_link': 'http://e-pao.net/GP.asp?src=34..200615.jun15'}"
GLC-REAL-1857,1857,NASA_GLC,India,Meghalaya,25.3433,92.2897,2010-05-11,observed_landslide,1,Unknown,0,"{'location_description': 'National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya', 'source_name': 'prokerala', 'source_link': 'http://www.prokerala.com/news/articles/a135422.html'}"
GLC-REAL-2743,2743,NASA_GLC,India,Arunachal Pradesh,27.57987,91.85672,2010-11-22,observed_landslide,1,Unknown,0,"{'location_description': 'Tawang Monastery, Arunachal Pradesh', 'source_name': 'Daily News and Analysis', 'source_link': 'http://www.dnaindia.com/india/report_tawang-monastery-faces-danger-due-to-landslides_1472890'}"
GLC-REAL-4860,4860,NASA_GLC,India,Assam,26.1016,91.6906,2013-05-11,observed_landslide,1,Unknown,0,"{'location_description': 'Boragaon, North Guwahati, Guwahati, Assam,', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road'}"
GLC-REAL-4845,4845,NASA_GLC,India,Mizoram,24.2315,92.6755,2013-05-07,observed_landslide,1,Unknown,0,"{'location_description': 'Kolasib, Saiha, Mizoram,', 'source_name': 'www.thehindu.com', 'source_link': 'http://www.thehindu.com/news/national/other-states/landslides-after-heavy-premonsoon-rain-in-mizoram/article4695784.ece'}"
GLC-REAL-1770,1770,NASA_GLC,India,Assam,26.1965,91.763,2010-04-20,observed_landslide,1,Unknown,0,"{'location_description': 'Kharghuli, Guwahati, Assam', 'source_name': 'assamtribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06'}"
GLC-REAL-7728,7728,NASA_GLC,India,Assam,26.1028,91.8806,2015-08-22,observed_landslide,1,Unknown,0,"{'location_description': 'Natonal Highway in Jorabat area', 'source_name': 'Assam Times', 'source_link': 'http://www.assamtimes.org/node/14643'}"
GLC-REAL-5274,5274,NASA_GLC,India,Nagaland,26.0838,94.564,2013-08-04,observed_landslide,1,Unknown,0,"{'location_description': 'Suruhuto Town, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'}"
GLC-REAL-7836,7836,NASA_GLC,India,Mizoram,24.042,92.6724,2015-08-27,observed_landslide,1,Unknown,0,"{'location_description': 'National Highway 54, at Kawnpui town', 'source_name': 'Indian Express', 'source_link': 'http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/'}"
GLC-REAL-3776,3776,NASA_GLC,India,Arunachal Pradesh,27.125,93.7145,2011-07-15,observed_landslide,1,Unknown,0,"{'location_description': 'Itanagar/Naharlagur/Nirjuli', 'source_name': 'ibnlive.in', 'source_link': 'http://ibnlive.in.com/generalnewsfeed/news/flash-floods-landslides-in-arunachal-pradesh/757817.html'}"
GLC-REAL-7388,7388,NASA_GLC,India,Manipur,24.416,94.0984,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Senam', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=1..020815.aug15'}"
GLC-REAL-5421,5421,NASA_GLC,India,Nagaland,26.4205,94.9731,2013-08-30,observed_landslide,1,Unknown,0,"{'location_description': 'Yakshu, Nagaland', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0NDY0Nw%3D%3D-jp8K0A7ZhsM%3D'}"
GLC-REAL-2343,2343,NASA_GLC,India,Nagaland,25.4786,94.1327,2010-08-27,observed_landslide,1,Unknown,0,"{'location_description': 'NH-39 at Ekai village(?), 2 km for Tadubi, Manipur', 'source_name': 'e-pao', 'source_link': 'http://www.e-pao.net/GP.asp?src=27..280810.aug10'}"
GLC-REAL-3683,3683,NASA_GLC,India,Nagaland,25.8782,94.1739,2011-07-01,observed_landslide,1,Unknown,0,"{'location_description': 'NH-61 between Botsa and Chiechama', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/69559.html'}"
GLC-REAL-7591,7591,NASA_GLC,India,Assam,25.0318,92.4584,2015-03-19,observed_landslide,1,Unknown,0,"{'location_description': 'Ratacherra', 'source_name': 'International Business Times', 'source_link': 'http://www.ibtimes.co.in/meghalaya-massive-landslide-east-jaintia-hills-flash-floods-shillong-hit-normal-life-643439'}"
GLC-REAL-9232,9232,NASA_GLC,India,Mizoram,23.5397,93.3783,2016-07-28,observed_landslide,1,Unknown,0,"{'location_description': 'Ngur, near Mizoram-Myanmar border, India', 'source_name': 'Business Standard', 'source_link': 'http://www.business-standard.com/article/pti-stories/two-killed-in-mizoram-landslide-116072900324_1.html'}"
GLC-REAL-4434,4434,NASA_GLC,India,Assam,26.1049,91.7369,2012-06-25,observed_landslide,1,Unknown,0,"{'location_description': 'Sonaighuli area near Kahilipara, Guwahati City, Assam', 'source_name': 'thesop.org', 'source_link': 'http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html'}"
GLC-REAL-7214,7214,NASA_GLC,India,Arunachal Pradesh,27.36,93.0385,2015-07-15,observed_landslide,1,Unknown,0,"{'location_description': 'Type-IV Colony of Seppa in East Kameng', 'source_name': 'NDTV', 'source_link': 'http://www.ndtv.com/andhra-pradesh-news/3-killed-in-landslide-in-arunachal-pradesh-781829'}"
GLC-REAL-5582,5582,NASA_GLC,India,Assam,26.1309,91.8383,2013-10-06,observed_landslide,1,Unknown,0,"{'location_description': 'Batahguli, Guwahati, Assam', 'source_name': 'articles.timesofindia.indiatimes.com', 'source_link': 'http://articles.timesofindia.indiatimes.com/2013-10-07/guwahati/42793381_1_anil-nagar-heavy-rain-nabin-nagar'}"
GLC-REAL-2405,2405,NASA_GLC,India,Arunachal Pradesh,28.3036,95.4112,2010-09-09,observed_landslide,1,Unknown,0,"{'location_description': 'Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh', 'source_name': 'timesofindia.indiatimes', 'source_link': 'http://timesofindia.indiatimes.com/india/13-killed-as-rains-wrack-havoc-in-north-and-eastern-India-/articleshow/6532367.cms'}"
GLC-REAL-3556,3556,NASA_GLC,India,Manipur,25.1555,93.8474,2011-05-31,observed_landslide,1,Unknown,0,"{'location_description': 'Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=7..020611.jun11'}"
GLC-REAL-2569,2569,NASA_GLC,India,Nagaland,25.2745,94.0212,2010-10-08,observed_landslide,1,Unknown,0,"{'location_description': 'Bungte Chiru village(?), Senapati district, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=6..111010.oct10'}"
GLC-REAL-2423,2423,NASA_GLC,India,Mizoram,23.73504,92.71061,2010-09-13,observed_landslide,1,Unknown,0,"{'location_description': 'road to Kanan Veng from Hunthar Veng, Mizoram', 'source_name': 'Mizoram Express', 'source_link': 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'}"
GLC-REAL-3532,3532,NASA_GLC,India,Assam,25.0888,92.8551,2011-05-24,observed_landslide,1,Unknown,0,"{'location_description': 'Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam', 'source_name': 'articles.timesofindia', 'source_link': 'http://articles.timesofindia.indiatimes.com/2011-05-27/guwahati/29591193_1_dima-hasao-landslide-traffic-movement'}"
GLC-REAL-7956,7956,NASA_GLC,India,Meghalaya,26.048,91.8695,2015-09-05,observed_landslide,1,Unknown,0,"{'location_description': 'Byrnihat', 'source_name': 'The Assam Tribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0615/city053'}"
GLC-REAL-2425,2425,NASA_GLC,India,Mizoram,23.3439,93.0748,2010-09-13,observed_landslide,1,Unknown,0,"{'location_description': 'near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram', 'source_name': 'Mizoram Express', 'source_link': 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'}"
GLC-REAL-6970,6970,NASA_GLC,India,Meghalaya,25.5084,90.2191,2015-06-16,observed_landslide,1,Unknown,0,"{'location_description': 'Akonggre', 'source_name': 'The Shillong Times', 'source_link': 'http://www.theshillongtimes.com/2015/06/17/entire-family-among-5-dead-in-tura-landslides/'}"
GLC-REAL-5312,5312,NASA_GLC,India,Assam,26.7103,94.693,2013-08-11,observed_landslide,1,Unknown,0,"{'location_description': 'Kangtsung Village', 'source_name': 'www.nagalandpost.com', 'source_link': 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA0MzQ3OQ%3D%3D-qmeQz2DKZMo%3D'}"
GLC-REAL-2568,2568,NASA_GLC,India,Assam,24.7679,93.4108,2010-10-08,observed_landslide,1,Unknown,0,"{'location_description': 'Nungba, Tamenglong, Manipur', 'source_name': 'assamtribune', 'source_link': 'http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1110/oth05'}"
GLC-REAL-7409,7409,NASA_GLC,India,Nagaland,25.72,94.6219,2015-08-02,observed_landslide,1,Unknown,0,"{'location_description': 'Meluri Sub-Division in Phek District of Nagaland', 'source_name': 'IBN Live', 'source_link': 'http://www.ibnlive.com/news/india/incessant-rains-trigger-landslide-and-mud-slips-in-nagaland-1029674.html'}"
GLC-REAL-9219,9219,NASA_GLC,India,Nagaland,26.0101,94.5282,2016-07-26,observed_landslide,1,Unknown,0,"{'location_description': 'Zunheboto, Nagaland, India', 'source_name': 'Nagaland Post', 'source_link': 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMDE5MQ%3D%3D'}"
GLC-REAL-2579,2579,NASA_GLC,India,Nagaland,25.682,94.1076,2010-10-09,observed_landslide,1,Unknown,0,"{'location_description': 'Lower Pezielietsie(Tinpati), Kohima, Manipur', 'source_name': 'indianexpress', 'source_link': 'http://www.indianexpress.com/news/Landslides-cut-off-N-E/695456'}"
GLC-REAL-8223,8223,NASA_GLC,India,Mizoram,23.7348,92.7187,2015-09-14,observed_landslide,1,Unknown,0,"{'location_description': 'Aizawl, Mizoram, India', 'source_name': 'The Northeast Today', 'source_link': 'http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/'}"
GLC-REAL-7336,7336,NASA_GLC,India,Meghalaya,25.2193,90.5549,2015-08-19,observed_landslide,1,Unknown,0,"{'location_description': 'NH-62 at Sibbari', 'source_name': 'Shillong Times', 'source_link': 'http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/'}"
GLC-REAL-9252,9252,NASA_GLC,India,Arunachal Pradesh,27.5748,91.8644,2016-07-28,observed_landslide,1,Unknown,0,"{'location_description': 'Dolma Lhakang complex, Lumla, Tawang,  Arunachal Pradesh, India', 'source_name': 'Arunchal Times', 'source_link': 'http://www.arunachaltimes.in/monsoon-fury-continues-to-pound-tawang/'}"
GLC-REAL-5300,5300,NASA_GLC,India,Nagaland,25.318,94.0441,2013-08-09,observed_landslide,1,Unknown,0,"{'location_description': 'Senapati, Manipur', 'source_name': 'e-pao.net', 'source_link': 'http://e-pao.net/GP.asp?src=Snipp8..230813.aug13'}"
GLC-REAL-7665,7665,NASA_GLC,India,Manipur,24.7016,93.5291,2015-08-11,observed_landslide,1,Unknown,0,"{'location_description': 'Khoupum', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=26..120815.aug15'}"
GLC-REAL-1994,1994,NASA_GLC,India,Assam,25.0633,92.8025,2010-06-16,observed_landslide,1,Unknown,0,"{'location_description': 'rails between Jatinga and Longrangjao(?), Assam', 'source_name': 'ptinews', 'source_link': 'http://www.ptinews.com/news/721800_Landslides--blockade-hit-trains-services-in-NC-Hills'}"
GLC-REAL-3760,3760,NASA_GLC,India,Nagaland,25.6703,94.1095,2011-07-11,observed_landslide,1,Unknown,0,"{'location_description': 'NH-61, 1 km before reaching Botsa', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/68036.html'}"
GLC-REAL-692,692,NASA_GLC,India,Nagaland,25.705,94.04,2008-08-07,observed_landslide,1,Unknown,0,"{'location_description': 'National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland', 'source_name': 'kanglaonline', 'source_link': 'http://www.kanglaonline.com/index.php?template=headline&newsid=43094&typeid=1'}"
GLC-REAL-3633,3633,NASA_GLC,India,Nagaland,26.3186,94.5121,2011-06-20,observed_landslide,1,Unknown,0,"{'location_description': 'Mokokchung', 'source_name': 'morungexpress', 'source_link': 'http://www.morungexpress.com/local/67219.html'}"
GLC-REAL-7374,7374,NASA_GLC,India,Manipur,25.1122,94.3591,2015-08-01,observed_landslide,1,Unknown,0,"{'location_description': 'Ukhrul town Circular road from Rayotang to Viewland Zone II', 'source_name': 'E-PAO', 'source_link': 'http://e-pao.net/GP.asp?src=22..020815.aug15'}"
