event_id,original_event_id,source,country,state_or_province,latitude,longitude,event_date,sample_type,is_landslide,trigger,fatalities,nearest_event_distance_km,original_source_fields
BG-NER-0184,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.90743,93.62994,2015-08-01,background,0,None (Background Reference),0,9.51,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.51, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0185,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.00411,93.29487,2010-10-08,background,0,None (Background Reference),0,30.44,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.44, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0186,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.30635,94.60926,2015-08-01,background,0,None (Background Reference),0,27.47,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 27.47, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0187,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.38156,93.10306,2008-06-09,background,0,None (Background Reference),0,8.59,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.59, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0188,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.53084,93.18662,2016-07-25,background,0,None (Background Reference),0,25.67,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.67, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0189,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.61655,94.4363,2015-07-24,background,0,None (Background Reference),0,23.96,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.96, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0190,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.73809,94.79779,2015-08-01,background,0,None (Background Reference),0,37.75,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.75, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0191,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.20911,93.97905,2009-08-30,background,0,None (Background Reference),0,9.97,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.97, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0192,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.74188,94.06455,2015-07-22,background,0,None (Background Reference),0,12.63,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.63, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0193,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.83874,93.20748,2015-08-11,background,0,None (Background Reference),0,9.75,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.75, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0194,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.53294,94.66784,2015-07-22,background,0,None (Background Reference),0,13.58,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.58, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0195,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.91467,93.63452,2011-07-22,background,0,None (Background Reference),0,10.3,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.3, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0196,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.59477,94.76064,2010-06-07,background,0,None (Background Reference),0,19.68,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 19.68, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0197,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.33761,94.68424,2011-05-31,background,0,None (Background Reference),0,34.62,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.62, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0198,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.45649,93.30147,2015-07-22,background,0,None (Background Reference),0,8.65,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.65, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0199,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.65487,94.35633,2011-07-25,background,0,None (Background Reference),0,11.46,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.46, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0200,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.82623,93.20076,2015-08-01,background,0,None (Background Reference),0,8.69,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 8.69, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0201,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.17672,94.07133,2015-08-01,background,0,None (Background Reference),0,11.58,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.58, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0202,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.40974,94.38551,2012-06-10,background,0,None (Background Reference),0,14.75,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.75, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0203,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,23.97426,94.37185,2015-07-22,background,0,None (Background Reference),0,24.68,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.68, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0204,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.15868,93.62492,2007-09-08,background,0,None (Background Reference),0,40.08,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 40.08, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0205,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.76747,94.54592,2013-09-24,background,0,None (Background Reference),0,16.69,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.69, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0206,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,23.99399,93.79588,2015-08-01,background,0,None (Background Reference),0,18.89,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.89, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0207,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.42481,94.07507,2016-07-07,background,0,None (Background Reference),0,3.1,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 3.1, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0208,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.49875,93.64035,2015-07-24,background,0,None (Background Reference),0,22.98,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.98, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0209,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.24648,94.34794,2015-08-11,background,0,None (Background Reference),0,11.82,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.82, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0210,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.72027,94.75786,2015-08-01,background,0,None (Background Reference),0,35.5,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 35.5, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0211,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.08183,94.20933,2007-09-11,background,0,None (Background Reference),0,13.08,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.08, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0212,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.16096,94.71859,2011-07-22,background,0,None (Background Reference),0,27.47,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 27.47, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0213,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.00328,94.05735,2015-08-01,background,0,None (Background Reference),0,5.63,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 5.63, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0214,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,24.23851,93.9567,2011-06-28,background,0,None (Background Reference),0,11.42,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.42, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0215,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,23.91221,93.30292,2007-09-08,background,0,None (Background Reference),0,26.65,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.65, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0216,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Manipur,25.09012,93.05102,2011-07-06,background,0,None (Background Reference),0,7.61,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.61, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0217,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,26.91001,94.58912,2012-06-25,background,0,None (Background Reference),0,24.48,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.48, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0218,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.71904,92.14351,2016-05-01,background,0,None (Background Reference),0,23.01,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.01, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0219,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.23872,92.79468,2011-07-19,background,0,None (Background Reference),0,46.83,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 46.83, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0220,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.4538,94.46415,2012-09-19,background,0,None (Background Reference),0,42.18,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.18, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0221,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.46299,92.54715,2016-07-19,background,0,None (Background Reference),0,81.2,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 81.2, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0222,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,26.87614,95.37367,2014-10-01,background,0,None (Background Reference),0,18.45,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 18.45, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0223,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.32667,96.13483,2011-07-19,background,0,None (Background Reference),0,37.1,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.1, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0224,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.60996,95.28618,2010-04-21,background,0,None (Background Reference),0,26.9,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 26.9, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0225,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.56346,93.53299,2016-06-12,background,0,None (Background Reference),0,34.48,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.48, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0226,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.5673,96.03268,2010-11-22,background,0,None (Background Reference),0,39.3,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 39.3, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0227,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.05335,94.49228,2012-04-08,background,0,None (Background Reference),0,42.21,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.21, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0228,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.32355,91.96628,2012-06-25,background,0,None (Background Reference),0,83.2,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 83.2, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0229,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.13087,94.91745,2010-11-22,background,0,None (Background Reference),0,12.35,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 12.35, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0230,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.75683,93.76886,2015-07-15,background,0,None (Background Reference),0,16.1,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 16.1, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0231,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.11302,92.92092,2016-04-22,background,0,None (Background Reference),0,28.54,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.54, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0232,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.02493,95.56187,2010-04-21,background,0,None (Background Reference),0,34.33,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 34.33, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0233,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.17449,93.73844,2008-06-14,background,0,None (Background Reference),0,48.88,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.88, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0234,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.95592,92.94275,2016-08-05,background,0,None (Background Reference),0,13.37,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.37, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0235,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.05452,96.32095,2010-04-02,background,0,None (Background Reference),0,20.13,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 20.13, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0236,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.11955,94.41929,2012-09-19,background,0,None (Background Reference),0,32.5,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 32.5, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0237,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.26784,94.54146,2010-04-21,background,0,None (Background Reference),0,23.8,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.8, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0238,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.35297,95.0536,2010-10-03,background,0,None (Background Reference),0,15.93,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.93, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0239,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.9431,92.39027,2013-09-02,background,0,None (Background Reference),0,48.52,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.52, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0240,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.13928,93.50228,2013-02-18,background,0,None (Background Reference),0,30.56,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 30.56, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0241,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.03331,91.81562,2015-08-18,background,0,None (Background Reference),0,60.4,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 60.4, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0242,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.69651,96.12068,2012-04-08,background,0,None (Background Reference),0,22.94,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 22.94, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0243,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.34389,95.44768,2011-07-16,background,0,None (Background Reference),0,38.73,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.73, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0244,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.1632,96.13767,2011-03-22,background,0,None (Background Reference),0,29.13,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.13, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0245,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.55487,93.77388,2015-08-18,background,0,None (Background Reference),0,13.76,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.76, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0246,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.03286,96.10314,2016-07-28,background,0,None (Background Reference),0,33.77,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 33.77, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0247,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.34325,96.28773,2014-10-01,background,0,None (Background Reference),0,37.41,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 37.41, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0248,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.5989,94.90884,2010-09-09,background,0,None (Background Reference),0,41.52,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 41.52, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0249,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.61269,93.00873,2012-06-25,background,0,None (Background Reference),0,13.79,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 13.79, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0250,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,26.64745,92.75764,2016-07-19,background,0,None (Background Reference),0,25.48,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.48, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0251,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.36443,96.26154,2011-08-15,background,0,None (Background Reference),0,38.25,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.25, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0252,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.49959,95.56322,2011-08-05,background,0,None (Background Reference),0,25.66,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.66, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0253,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,28.07603,94.35923,2016-08-05,background,0,None (Background Reference),0,24.53,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.53, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0254,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,26.61756,93.3279,2015-08-16,background,0,None (Background Reference),0,32.44,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 32.44, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0255,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.31209,91.90744,2016-07-19,background,0,None (Background Reference),0,29.52,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 29.52, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0256,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Arunachal Pradesh,27.1004,93.97177,2014-05-08,background,0,None (Background Reference),0,7.5,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.5, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0257,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.87412,91.64886,2012-06-13,background,0,None (Background Reference),0,23.53,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 23.53, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0258,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.8966,92.3744,2015-08-19,background,0,None (Background Reference),0,48.81,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 48.81, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0259,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.53984,91.70007,2007-08-26,background,0,None (Background Reference),0,15.23,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.23, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0260,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.17981,91.70494,2010-04-21,background,0,None (Background Reference),0,28.38,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 28.38, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0261,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.84994,92.3521,2016-07-19,background,0,None (Background Reference),0,43.37,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 43.37, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0262,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.63681,92.02824,2011-08-16,background,0,None (Background Reference),0,10.78,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 10.78, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0263,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.80934,91.07342,2007-07-27,background,0,None (Background Reference),0,15.1,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 15.1, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0264,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,26.04972,91.30955,2010-06-09,background,0,None (Background Reference),0,11.46,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 11.46, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0265,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.39851,90.70149,2007-07-27,background,0,None (Background Reference),0,24.78,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 24.78, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0266,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.67788,91.44972,2007-08-26,background,0,None (Background Reference),0,25.16,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 25.16, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0267,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,26.08076,90.04399,2007-07-27,background,0,None (Background Reference),0,42.12,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.12, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0268,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.13179,91.4152,2010-04-21,background,0,None (Background Reference),0,42.6,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 42.6, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0269,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.88547,91.85801,2007-09-11,background,0,None (Background Reference),0,9.42,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 9.42, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0270,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.19749,92.41935,2015-06-16,background,0,None (Background Reference),0,7.33,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 7.33, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0271,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.74983,92.63691,2015-08-19,background,0,None (Background Reference),0,43.5,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 43.5, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0272,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,25.85464,92.25443,2014-09-24,background,0,None (Background Reference),0,38.34,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 38.34, 'temporal_anchor': 'empirical_monsoon_distribution'}"
BG-NER-0273,BACKGROUND_SAMPLE,STRATIFIED_BUFFER_SELECTION,India,Meghalaya,26.06103,92.0141,2015-09-06,background,0,None (Background Reference),0,14.12,"{'selection_method': 'district_stratified_buffer_3km', 'min_distance_km': 14.12, 'temporal_anchor': 'empirical_monsoon_distribution'}"
