event_id,sample_type,latitude,longitude,landcover_class,lc_tree_cover,land_cover_builtup,landcover_source
BG-NER-0271,background,25.74983,92.63691,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0272,background,25.85464,92.25443,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0273,background,26.06103,92.0141,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0274,background,25.62696,91.46393,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0275,background,25.73995,91.7491,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0276,background,25.24926,91.16693,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0277,background,26.09067,90.74435,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0278,background,25.47136,92.02662,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0279,background,25.18874,91.74701,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0280,background,25.92908,90.33198,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0281,background,25.62174,92.41742,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0282,background,25.33099,90.20636,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0283,background,25.18488,92.1959,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0284,background,25.98064,92.11229,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0285,background,25.99403,92.59729,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0286,background,23.54387,93.34878,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0287,background,23.23692,92.56482,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0288,background,22.03176,92.94168,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0289,background,23.47425,92.83508,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0290,background,23.36467,93.11244,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0291,background,23.35916,93.14303,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0292,background,23.56249,93.07867,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0293,background,24.10814,92.90849,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0294,background,23.96309,93.20731,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0295,background,24.44767,92.32331,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0296,background,22.05923,92.84591,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0297,background,23.14138,92.54175,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0298,background,23.83137,92.72469,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0299,background,23.96665,92.5715,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0300,background,23.91861,93.0647,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0301,background,23.94052,92.72827,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0302,background,23.02975,93.11475,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0303,background,24.10046,93.29246,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0304,background,22.71442,93.22186,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0305,background,24.49611,92.60757,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0306,background,22.27045,93.15545,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0307,background,23.99007,92.58573,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0308,background,22.5148,93.10142,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0309,background,22.37967,93.13296,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0310,background,23.43443,92.68387,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0311,background,23.61366,93.27547,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0312,background,24.37278,92.79706,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0313,background,23.59983,91.36588,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0314,background,23.09163,92.20519,,,,ESA_WorldCover_Tile_Unavailable
BG-NER-0315,background,23.01097,91.94279,,,,ESA_WorldCover_Tile_Unavailable
