event_id,sample_type,clay_content_pct,sand_content_pct,silt_content_pct,bulk_density_g_cm3,soil_ph,soil_organic_carbon_g_kg,soil_source,soil_api_status
BG-NER-0056,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0057,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0058,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0059,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0060,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0061,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0062,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0063,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0064,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0065,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0066,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0067,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0068,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0069,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0070,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0071,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0072,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0073,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0074,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0075,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0076,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0077,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0078,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0079,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0080,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0081,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0082,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0083,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0084,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0085,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0086,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0087,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0088,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0089,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0090,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0091,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0092,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0093,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0094,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0095,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0096,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0097,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0098,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0099,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0100,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0101,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0102,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0103,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0104,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0105,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0106,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0107,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0108,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0109,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0110,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0111,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0112,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0113,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0114,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0115,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0116,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0117,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0118,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0119,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0120,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0121,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0122,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0123,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0124,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0125,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0126,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0127,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0128,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0129,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0130,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0131,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0132,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0133,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0134,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0135,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0136,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0137,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0138,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0139,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0140,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0141,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0142,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0143,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0144,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0145,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0146,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0147,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0148,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0149,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0150,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0151,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0152,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0153,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0154,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0155,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0156,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0157,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0158,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0159,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0160,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0161,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0162,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0163,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0164,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0165,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0166,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0167,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0168,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0169,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0170,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0171,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0172,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0173,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0174,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0175,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0176,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0177,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0178,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0179,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0180,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0181,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0182,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0183,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0184,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0185,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0186,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0187,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0188,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0189,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0190,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0191,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0192,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0193,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0194,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0195,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0196,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0197,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0198,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0199,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0200,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0201,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0202,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0203,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0204,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0205,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0206,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0207,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0208,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0209,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0210,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0211,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0212,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0213,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0214,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0215,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0216,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0217,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0218,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0219,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0220,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0221,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0222,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0223,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0224,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0225,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0226,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0227,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0228,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0229,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0230,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0231,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0232,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0233,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0234,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0235,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0236,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0237,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0238,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0239,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0240,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0241,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0242,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0243,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0244,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0245,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0246,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0247,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0248,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0249,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0250,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0251,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0252,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0253,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0254,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0255,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
BG-NER-0256,background,,,,,,,ISRIC_SoilGrids_2.0_Unavailable,API_503_SERVICE_TEMPORARILY_UNAVAILABLE
